source_id,amount_text,amount_value,amount_unit,year_mentions,province_mentions,evidence_text,verification_status
paper_2025_yangtze_water_compensation,10 元,10,元,,上海|江苏|浙江|安徽|江西|湖北|湖南|重庆|四川|云南|贵州|西藏|青海,流 域 内 经 济 较 为 发 达 的 地 区 仍 处 于 “ 补 偿 主 体 ” 身 份 ， 安 徽 省 （ − 3 . 53 × 10 9 元 ） 、 河 南 省 （ − 2 . 62 × 10 10 元 ） 、 湖 北 省 （ − 3 . 14 × 10 10 元 ） 、 江 苏 省 表 4 长江流域研究区范围水资源生态超载系数 Table 4 Ecological overload coefficient of water resources within study area of Yangtze River basin 省 （ 市 、 区 ） 安 徽 福 建 甘 肃 广 东 广 西 贵 州 河 南 湖 北 湖 南 江 苏 江 西 青 海 陕 西 四 川 西 藏 云 南 浙 江 上 海 重 庆 长江流域 水资源生态超载系数 2010 年 0 . 65 0 . 95 0 . 79 0 . 89 0 . 87 0 . 77 0 . 72 0 . 70 0 . 79 − 3 . 14 0 . 92 0 . 92 0 . 87 0 . 82 0 . 97 0 . 68 0 . 64 − 7 . 08 0 . 61 0 . 77 2015 年 0 . 66 0 . 92 0 . 49 0 . 92 0 . 95 0 . 83 − 1 . 99 0 . 51 0 . 79 − 0 . 43 0 . 89 0 . 90 0 . 65 0 . 71 0 . 96 0 . 67 0 . 73 − 1 . 29 0 . 61 0 . 73 2020 年 0 . 82 0 . 85 0 . 96 0 . 91 0 . 94 0 . 88 − 0 . 99 0 . 84 0 . 84 − 0 . 90 0 . 86 0 . 97 0 . 76 0 . 87 0 . 98 0 . 61 0 . 73 − 1 . 59 0 . 86 0 . 82 表 5 长江流域生态保护补偿金额 Table 5 Compensation amount for ecological protection in Yangtze River basin 单位 ： 10 8 元 省 （ 市 、 区 ） 安徽 福建 甘肃 广东 广西 贵州 河南 湖北 湖南 江苏 江西 青海 陕西 四川 西藏 云南 浙江 上海,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,9 元,9,元,,上海|江苏|浙江|安徽|江西|湖北|湖南|重庆|四川|云南|贵州|西藏|青海,流 域 内 经 济 较 为 发 达 的 地 区 仍 处 于 “ 补 偿 主 体 ” 身 份 ， 安 徽 省 （ − 3 . 53 × 10 9 元 ） 、 河 南 省 （ − 2 . 62 × 10 10 元 ） 、 湖 北 省 （ − 3 . 14 × 10 10 元 ） 、 江 苏 省 表 4 长江流域研究区范围水资源生态超载系数 Table 4 Ecological overload coefficient of water resources within study area of Yangtze River basin 省 （ 市 、 区 ） 安 徽 福 建 甘 肃 广 东 广 西 贵 州 河 南 湖 北 湖 南 江 苏 江 西 青 海 陕 西 四 川 西 藏 云 南 浙 江 上 海 重 庆 长江流域 水资源生态超载系数 2010 年 0 . 65 0 . 95 0 . 79 0 . 89 0 . 87 0 . 77 0 . 72 0 . 70 0 . 79 − 3 . 14 0 . 92 0 . 92 0 . 87 0 . 82 0 . 97 0 . 68 0 . 64 − 7 . 08 0 . 61 0 . 77 2015 年 0 . 66 0 . 92 0 . 49 0 . 92 0 . 95 0 . 83 − 1 . 99 0 . 51 0 . 79 − 0 . 43 0 . 89 0 . 90 0 . 65 0 . 71 0 . 96 0 . 67 0 . 73 − 1 . 29 0 . 61 0 . 73 2020 年 0 . 82 0 . 85 0 . 96 0 . 91 0 . 94 0 . 88 − 0 . 99 0 . 84 0 . 84 − 0 . 90 0 . 86 0 . 97 0 . 76 0 . 87 0 . 98 0 . 61 0 . 73 − 1 . 59 0 . 86 0 . 82 表 5 长江流域生态保护补偿金额 Table 5 Compensation amount for ecological protection in Yangtze River basin 单位 ： 10 8 元 省 （ 市 、 区 ） 安徽 福建 甘肃 广东 广西 贵州 河南 湖北 湖南 江苏 江西 青海 陕西 四川 西藏 云南 浙江 上海,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,8 元,8,元,,,甘 肃 省 （ − 3 . 82 × 10 8 元 ） 、 陕 西 省 （ − 3 . 33 × 10 8 元 ） 、 四 川 省 （ − 4 . 51 × 10 7 元 ） 则 出 现 身 份 转 变 ， 加 入 生 态 保 护 补 偿 行 列 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,8 元,8,元,,,甘 肃 省 （ − 3 . 82 × 10 8 元 ） 、 陕 西 省 （ − 3 . 33 × 10 8 元 ） 、 四 川 省 （ − 4 . 51 × 10 7 元 ） 则 出 现 身 份 转 变 ， 加 入 生 态 保 护 补 偿 行 列 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,7 元,7,元,,,甘 肃 省 （ − 3 . 82 × 10 8 元 ） 、 陕 西 省 （ − 3 . 33 × 10 8 元 ） 、 四 川 省 （ − 4 . 51 × 10 7 元 ） 则 出 现 身 份 转 变 ， 加 入 生 态 保 护 补 偿 行 列 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,5 元,5,元,,西藏|青海,而 福 建 省 （ 6 . 27 × 10 5 元 ） 、 广东省 （ < 1 . 00 × 10 6 元 ） 、 广西壮族自 治 区 （ 2 . 02 × 10 8 元 ） 、 湖 南 省 （ 4 . 59 × 10 9 元 ） 、 江 西 省 （ 1 . 16 × 10 10 元 ） 、 青海省 （ 2 . 02 × 10 10 元 ） 及西藏自治区 （ 6 . 13 × 10 9 元 ） 等 地 区 仍 保 持 “ 补 偿 客 体 ” 身 份 ， 继 续 保持较强的水资源供给能力 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,6 元,6,元,,西藏|青海,而 福 建 省 （ 6 . 27 × 10 5 元 ） 、 广东省 （ < 1 . 00 × 10 6 元 ） 、 广西壮族自 治 区 （ 2 . 02 × 10 8 元 ） 、 湖 南 省 （ 4 . 59 × 10 9 元 ） 、 江 西 省 （ 1 . 16 × 10 10 元 ） 、 青海省 （ 2 . 02 × 10 10 元 ） 及西藏自治区 （ 6 . 13 × 10 9 元 ） 等 地 区 仍 保 持 “ 补 偿 客 体 ” 身 份 ， 继 续 保持较强的水资源供给能力 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,8 元,8,元,,西藏|青海,而 福 建 省 （ 6 . 27 × 10 5 元 ） 、 广东省 （ < 1 . 00 × 10 6 元 ） 、 广西壮族自 治 区 （ 2 . 02 × 10 8 元 ） 、 湖 南 省 （ 4 . 59 × 10 9 元 ） 、 江 西 省 （ 1 . 16 × 10 10 元 ） 、 青海省 （ 2 . 02 × 10 10 元 ） 及西藏自治区 （ 6 . 13 × 10 9 元 ） 等 地 区 仍 保 持 “ 补 偿 客 体 ” 身 份 ， 继 续 保持较强的水资源供给能力 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,9 元,9,元,,西藏|青海,而 福 建 省 （ 6 . 27 × 10 5 元 ） 、 广东省 （ < 1 . 00 × 10 6 元 ） 、 广西壮族自 治 区 （ 2 . 02 × 10 8 元 ） 、 湖 南 省 （ 4 . 59 × 10 9 元 ） 、 江 西 省 （ 1 . 16 × 10 10 元 ） 、 青海省 （ 2 . 02 × 10 10 元 ） 及西藏自治区 （ 6 . 13 × 10 9 元 ） 等 地 区 仍 保 持 “ 补 偿 客 体 ” 身 份 ， 继 续 保持较强的水资源供给能力 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,10 元,10,元,,西藏|青海,而 福 建 省 （ 6 . 27 × 10 5 元 ） 、 广东省 （ < 1 . 00 × 10 6 元 ） 、 广西壮族自 治 区 （ 2 . 02 × 10 8 元 ） 、 湖 南 省 （ 4 . 59 × 10 9 元 ） 、 江 西 省 （ 1 . 16 × 10 10 元 ） 、 青海省 （ 2 . 02 × 10 10 元 ） 及西藏自治区 （ 6 . 13 × 10 9 元 ） 等 地 区 仍 保 持 “ 补 偿 客 体 ” 身 份 ， 继 续 保持较强的水资源供给能力 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,10 元,10,元,,西藏|青海,而 福 建 省 （ 6 . 27 × 10 5 元 ） 、 广东省 （ < 1 . 00 × 10 6 元 ） 、 广西壮族自 治 区 （ 2 . 02 × 10 8 元 ） 、 湖 南 省 （ 4 . 59 × 10 9 元 ） 、 江 西 省 （ 1 . 16 × 10 10 元 ） 、 青海省 （ 2 . 02 × 10 10 元 ） 及西藏自治区 （ 6 . 13 × 10 9 元 ） 等 地 区 仍 保 持 “ 补 偿 客 体 ” 身 份 ， 继 续 保持较强的水资源供给能力 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,9 元,9,元,,西藏|青海,而 福 建 省 （ 6 . 27 × 10 5 元 ） 、 广东省 （ < 1 . 00 × 10 6 元 ） 、 广西壮族自 治 区 （ 2 . 02 × 10 8 元 ） 、 湖 南 省 （ 4 . 59 × 10 9 元 ） 、 江 西 省 （ 1 . 16 × 10 10 元 ） 、 青海省 （ 2 . 02 × 10 10 元 ） 及西藏自治区 （ 6 . 13 × 10 9 元 ） 等 地 区 仍 保 持 “ 补 偿 客 体 ” 身 份 ， 继 续 保持较强的水资源供给能力 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,8 元,8,元,,贵州,贵州省在该年转化为 补偿客体身份 ， 生态保护补偿额度为 5 . 11 × 10 8 元 ， 表 现 出 显 著 的 水 资 源 输 出 能 力 ， 能 够 为 流 域 其 他 地 区 提供水资源支 持 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,10 元,10,元,,,首先 ， 河南省 （ − 2 . 25 × 10 10 元 ） 、 江 苏 省 （ − 1 . 41 × 10 11 元 ） 、 陕 西 省 （ − 2 . 13 × 10 8 元 ） 、 云 南 省 （ − 3 . 27 × 10 8 元 ） 、 浙 江 省 （ − 1 . 71 × 10 9 元 ） 及 上 海 市 （ − 1 . 46 × 10 10 元 ） 等 地 区 仍 处 于 “ 补 偿 主 体 ” 身 份 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,11 元,11,元,,,首先 ， 河南省 （ − 2 . 25 × 10 10 元 ） 、 江 苏 省 （ − 1 . 41 × 10 11 元 ） 、 陕 西 省 （ − 2 . 13 × 10 8 元 ） 、 云 南 省 （ − 3 . 27 × 10 8 元 ） 、 浙 江 省 （ − 1 . 71 × 10 9 元 ） 及 上 海 市 （ − 1 . 46 × 10 10 元 ） 等 地 区 仍 处 于 “ 补 偿 主 体 ” 身 份 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,8 元,8,元,,,首先 ， 河南省 （ − 2 . 25 × 10 10 元 ） 、 江 苏 省 （ − 1 . 41 × 10 11 元 ） 、 陕 西 省 （ − 2 . 13 × 10 8 元 ） 、 云 南 省 （ − 3 . 27 × 10 8 元 ） 、 浙 江 省 （ − 1 . 71 × 10 9 元 ） 及 上 海 市 （ − 1 . 46 × 10 10 元 ） 等 地 区 仍 处 于 “ 补 偿 主 体 ” 身 份 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,8 元,8,元,,,首先 ， 河南省 （ − 2 . 25 × 10 10 元 ） 、 江 苏 省 （ − 1 . 41 × 10 11 元 ） 、 陕 西 省 （ − 2 . 13 × 10 8 元 ） 、 云 南 省 （ − 3 . 27 × 10 8 元 ） 、 浙 江 省 （ − 1 . 71 × 10 9 元 ） 及 上 海 市 （ − 1 . 46 × 10 10 元 ） 等 地 区 仍 处 于 “ 补 偿 主 体 ” 身 份 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,9 元,9,元,,,首先 ， 河南省 （ − 2 . 25 × 10 10 元 ） 、 江 苏 省 （ − 1 . 41 × 10 11 元 ） 、 陕 西 省 （ − 2 . 13 × 10 8 元 ） 、 云 南 省 （ − 3 . 27 × 10 8 元 ） 、 浙 江 省 （ − 1 . 71 × 10 9 元 ） 及 上 海 市 （ − 1 . 46 × 10 10 元 ） 等 地 区 仍 处 于 “ 补 偿 主 体 ” 身 份 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,10 元,10,元,,,首先 ， 河南省 （ − 2 . 25 × 10 10 元 ） 、 江 苏 省 （ − 1 . 41 × 10 11 元 ） 、 陕 西 省 （ − 2 . 13 × 10 8 元 ） 、 云 南 省 （ − 3 . 27 × 10 8 元 ） 、 浙 江 省 （ − 1 . 71 × 10 9 元 ） 及 上 海 市 （ − 1 . 46 × 10 10 元 ） 等 地 区 仍 处 于 “ 补 偿 主 体 ” 身 份 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,8 元,8,元,,安徽|湖北,相 较 于 上 一 研 究 期 ， 降 水 量 处 于 “ 丰 年 ” 的 2020 年 有 更 多 地 区 加 入 补 偿 “ 客 体 ” 的 队 列 ， 其 中 包 括安徽省 （ 1 . 57 × 10 8 元 ） 、 甘肃省 （ 2 . 60 × 10 8 元 ） 、 湖北 省 （ 2 . 59 × 10 9 元 ） 、 四 川 省 （ 1 . 35 × 10 8 元 ） 及 重 庆 市 （ 6 . 25 × 10 8 元 ） ， 这 一 结 果 反 映 上 述 地 区 在 水 资 源 供 给 能 力 的 提 升 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,8 元,8,元,,安徽|湖北,相 较 于 上 一 研 究 期 ， 降 水 量 处 于 “ 丰 年 ” 的 2020 年 有 更 多 地 区 加 入 补 偿 “ 客 体 ” 的 队 列 ， 其 中 包 括安徽省 （ 1 . 57 × 10 8 元 ） 、 甘肃省 （ 2 . 60 × 10 8 元 ） 、 湖北 省 （ 2 . 59 × 10 9 元 ） 、 四 川 省 （ 1 . 35 × 10 8 元 ） 及 重 庆 市 （ 6 . 25 × 10 8 元 ） ， 这 一 结 果 反 映 上 述 地 区 在 水 资 源 供 给 能 力 的 提 升 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,9 元,9,元,,安徽|湖北,相 较 于 上 一 研 究 期 ， 降 水 量 处 于 “ 丰 年 ” 的 2020 年 有 更 多 地 区 加 入 补 偿 “ 客 体 ” 的 队 列 ， 其 中 包 括安徽省 （ 1 . 57 × 10 8 元 ） 、 甘肃省 （ 2 . 60 × 10 8 元 ） 、 湖北 省 （ 2 . 59 × 10 9 元 ） 、 四 川 省 （ 1 . 35 × 10 8 元 ） 及 重 庆 市 （ 6 . 25 × 10 8 元 ） ， 这 一 结 果 反 映 上 述 地 区 在 水 资 源 供 给 能 力 的 提 升 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,8 元,8,元,,安徽|湖北,相 较 于 上 一 研 究 期 ， 降 水 量 处 于 “ 丰 年 ” 的 2020 年 有 更 多 地 区 加 入 补 偿 “ 客 体 ” 的 队 列 ， 其 中 包 括安徽省 （ 1 . 57 × 10 8 元 ） 、 甘肃省 （ 2 . 60 × 10 8 元 ） 、 湖北 省 （ 2 . 59 × 10 9 元 ） 、 四 川 省 （ 1 . 35 × 10 8 元 ） 及 重 庆 市 （ 6 . 25 × 10 8 元 ） ， 这 一 结 果 反 映 上 述 地 区 在 水 资 源 供 给 能 力 的 提 升 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,8 元,8,元,,安徽|湖北,相 较 于 上 一 研 究 期 ， 降 水 量 处 于 “ 丰 年 ” 的 2020 年 有 更 多 地 区 加 入 补 偿 “ 客 体 ” 的 队 列 ， 其 中 包 括安徽省 （ 1 . 57 × 10 8 元 ） 、 甘肃省 （ 2 . 60 × 10 8 元 ） 、 湖北 省 （ 2 . 59 × 10 9 元 ） 、 四 川 省 （ 1 . 35 × 10 8 元 ） 及 重 庆 市 （ 6 . 25 × 10 8 元 ） ， 这 一 结 果 反 映 上 述 地 区 在 水 资 源 供 给 能 力 的 提 升 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,9 元,9,元,,,湖 北 省 在 2020 年 转 变 为 补 偿 客 体 （ 2 . 59 × 10 9 元 ） ， 显 示 出 该 省 水 资 源 供 需 的 进 一 步 改 善 ， 水 资 源 供 给 能 力 增 强 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,8 元,8,元,,,重 庆 市 在 2020 年 成 为 补 偿 客 体 ， 收 获 补 偿 额 度 为 6 . 25 × 10 8 元 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,9 元,9,元,,,在 原 补 偿 客 体 的 地 区 中 ， 西 藏 自 治 区 的 补 偿 额 度 在 2020 年 上 升 至 6 . 71 × 10 9 元 ， 青 海 省 的 补 偿 额 度 也 保 持 在 1 . 96 × 10 10 元 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,10 元,10,元,,,在 原 补 偿 客 体 的 地 区 中 ， 西 藏 自 治 区 的 补 偿 额 度 在 2020 年 上 升 至 6 . 71 × 10 9 元 ， 青 海 省 的 补 偿 额 度 也 保 持 在 1 . 96 × 10 10 元 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,11 元,11,元,,江苏,以江苏省为例 ， 理论上该 省的支付额度 （ 研究期均值为 1 . 49 × 10 11 元 ） 占地方财 政 一 般 预 算 收 入 （ 研 究 期 均 值 2 . 60 × 10 11 元 ） 的 57 . 31 % ， 然 而 在 流 域 横 向 生 态 保 护 补 偿 的 实 际 支 付 行为中 ， 江苏省至少需要支付 2 . 24 × 10 10 元以上的生 态 保 护 补 偿 额 度 ， 以 平 衡 该 省 在 流 域 范 围 内 的 生 态 资源消耗行为 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,11 元,11,元,,江苏,以江苏省为例 ， 理论上该 省的支付额度 （ 研究期均值为 1 . 49 × 10 11 元 ） 占地方财 政 一 般 预 算 收 入 （ 研 究 期 均 值 2 . 60 × 10 11 元 ） 的 57 . 31 % ， 然 而 在 流 域 横 向 生 态 保 护 补 偿 的 实 际 支 付 行为中 ， 江苏省至少需要支付 2 . 24 × 10 10 元以上的生 态 保 护 补 偿 额 度 ， 以 平 衡 该 省 在 流 域 范 围 内 的 生 态 资源消耗行为 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,10 元,10,元,,江苏,以江苏省为例 ， 理论上该 省的支付额度 （ 研究期均值为 1 . 49 × 10 11 元 ） 占地方财 政 一 般 预 算 收 入 （ 研 究 期 均 值 2 . 60 × 10 11 元 ） 的 57 . 31 % ， 然 而 在 流 域 横 向 生 态 保 护 补 偿 的 实 际 支 付 行为中 ， 江苏省至少需要支付 2 . 24 × 10 10 元以上的生 态 保 护 补 偿 额 度 ， 以 平 衡 该 省 在 流 域 范 围 内 的 生 态 资源消耗行为 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,12 元,12,元,,,长 江 流 域 总 生 态 系 统 服 务 价 值 与 水 资 源 生 态 系 统 服 务 价 值 均 呈 现 上 升 趋 势 ， 其 中 ESV w 从 2010 年 的 1 . 17 × 10 12 元 增 加 到 2020 年 的 1 . 19 × 10 12 元 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,12 元,12,元,,,长 江 流 域 总 生 态 系 统 服 务 价 值 与 水 资 源 生 态 系 统 服 务 价 值 均 呈 现 上 升 趋 势 ， 其 中 ESV w 从 2010 年 的 1 . 17 × 10 12 元 增 加 到 2020 年 的 1 . 19 × 10 12 元 。,candidate_requires_manual_review
mof_yunnan_chishui_2018_settlement,2亿元,2,亿元,,四川|云南|贵州,云南、贵州、四川三省按照1:5:4的比例，每年共同出资2亿元，即分别出资2000万元、10000万元、8000万元用于本省赤水河流域生态环境保护。,candidate_requires_manual_review
mof_yunnan_chishui_2018_settlement,2000万元,2000,万元,,四川|云南|贵州,云南、贵州、四川三省按照1:5:4的比例，每年共同出资2亿元，即分别出资2000万元、10000万元、8000万元用于本省赤水河流域生态环境保护。,candidate_requires_manual_review
mof_yunnan_chishui_2018_settlement,10000万元,10000,万元,,四川|云南|贵州,云南、贵州、四川三省按照1:5:4的比例，每年共同出资2亿元，即分别出资2000万元、10000万元、8000万元用于本省赤水河流域生态环境保护。,candidate_requires_manual_review
mof_yunnan_chishui_2018_settlement,8000万元,8000,万元,,四川|云南|贵州,云南、贵州、四川三省按照1:5:4的比例，每年共同出资2亿元，即分别出资2000万元、10000万元、8000万元用于本省赤水河流域生态环境保护。,candidate_requires_manual_review
mof_yunnan_chishui_2018_settlement,2000万元,2000,万元,,四川|云南|贵州,按照协议约定，贵州、四川两省分别向赤水河上游的云南省支付2000万元，共计4000万元生态补偿资金，由云南省统筹用于赤水河上游生态环境保护。,candidate_requires_manual_review
mof_yunnan_chishui_2018_settlement,4000万元,4000,万元,,四川|云南|贵州,按照协议约定，贵州、四川两省分别向赤水河上游的云南省支付2000万元，共计4000万元生态补偿资金，由云南省统筹用于赤水河上游生态环境保护。,candidate_requires_manual_review
ndrc_yunnan_chishui_2018_2020,2亿元,2,亿元,,,在国家有关部委指导协调下，云、贵、川三省政府联合签署《赤水河流域横向生态保护补偿协议》，三省每年共同出资2亿元，在长江流域建立首个跨省生态补偿机制。,candidate_requires_manual_review
ndrc_yunnan_chishui_2018_2020,0.6亿元,0.6,亿元,2018|2019|2020,四川|云南|贵州,协议签订以来，云南负责断面水质稳定达标（Ⅱ类），按照协议约定比例，云南省已全额拨付2018年至2020年赤水河流域补偿资金0.6亿元，四川、贵州两省履约拨付云南2018年至2019年补偿资金0.8亿元。,candidate_requires_manual_review
ndrc_yunnan_chishui_2018_2020,0.8亿元,0.8,亿元,2018|2019|2020,四川|云南|贵州,协议签订以来，云南负责断面水质稳定达标（Ⅱ类），按照协议约定比例，云南省已全额拨付2018年至2020年赤水河流域补偿资金0.6亿元，四川、贵州两省履约拨付云南2018年至2019年补偿资金0.8亿元。,candidate_requires_manual_review
ndrc_yunnan_chishui_2018_2020,1.4亿元,1.4,亿元,,,三省累计补偿资金1.4亿元已全部下达昭通市，围绕赤水河保护治理支持开展了农村两污治理、土壤污染防治、水污染防治和能力建设等4大类11个项目建设。,candidate_requires_manual_review
hunan_2022_crossprovince_payments,7.79 亿元,7.79,亿元,,,先后筹措安排资金近 7.79 亿元，修复渌水生态、整治渌水水环境、堤防达标提质、示范河流创建等。,candidate_requires_manual_review
hunan_2022_crossprovince_payments,1800 万元,1800,万元,,江西,我省现已如期向江西省兑付生态保护补偿资金 1800 万元。,candidate_requires_manual_review
hunan_2022_crossprovince_payments,3.97 亿元,3.97,亿元,,,2020 年，省财政还下达株洲污染治理资金 3.97 亿元，用于污水处理、重金属污染治理、畜禽养殖污染治理等项目。,candidate_requires_manual_review
hunan_2022_crossprovince_payments,13.8 亿元,13.8,亿元,,湖南,同时，我们大力加强监测网络体系建设，正在多方筹资实施 “ 湖南省生态环境监测能力提升建设项目（ 2020-2022 年） ” ，投资概算达 13.8 亿元。,candidate_requires_manual_review
hunan_2022_crossprovince_payments,7.34 亿元,7.34,亿元,,,二、关于构建和完善流域生态补偿机制的建议 （一）关于建立统一协调的流域生态补偿机制的建议 根据《中央财政促进长江经济带生态保护修复奖励政策实施方案》的具体部署，省财政牵头构建跨省和省内流域横向生态补偿机制， “ 十三五 ” 期间 累计统筹资金 7.34 亿元用于流域生态补偿机制建设 。,candidate_requires_manual_review
hunan_2022_crossprovince_payments,480 万元,480,万元,,江西|重庆,协议签订以来，酉水、渌水水质良好，保持在 Ⅲ 类水以上，达到补偿条件，我厅已支付重庆市 2019 年度、 2020 年度补偿资金各 480 万元，支付江西省 2019 年下半年、 2020 年度补偿资金 600 万元、 1200 万元。,candidate_requires_manual_review
hunan_2022_crossprovince_payments,600 万元,600,万元,,江西|重庆,协议签订以来，酉水、渌水水质良好，保持在 Ⅲ 类水以上，达到补偿条件，我厅已支付重庆市 2019 年度、 2020 年度补偿资金各 480 万元，支付江西省 2019 年下半年、 2020 年度补偿资金 600 万元、 1200 万元。,candidate_requires_manual_review
hunan_2022_crossprovince_payments,1200 万元,1200,万元,,江西|重庆,协议签订以来，酉水、渌水水质良好，保持在 Ⅲ 类水以上，达到补偿条件，我厅已支付重庆市 2019 年度、 2020 年度补偿资金各 480 万元，支付江西省 2019 年下半年、 2020 年度补偿资金 600 万元、 1200 万元。,candidate_requires_manual_review
hunan_2022_crossprovince_payments,4.93 亿元,4.93,亿元,,,省财政厅建立工作月报调度机制，并下达了生态补偿资金 4.93 亿元。,candidate_requires_manual_review
hunan_2022_crossprovince_payments,1.19 亿元,1.19,亿元,,湖南,完成了湖南省驻市州生态环境监测机构经费划转，上划经费 1.19 亿元，上划后，省财政每年新增经费 0.4 亿元用于开展环境质量监测工作，驻市州生态环境监测机构的经费保障水平得到提升，有利于日后业务工作的开展。,candidate_requires_manual_review
hunan_2022_crossprovince_payments,0.4 亿元,0.4,亿元,,湖南,完成了湖南省驻市州生态环境监测机构经费划转，上划经费 1.19 亿元，上划后，省财政每年新增经费 0.4 亿元用于开展环境质量监测工作，驻市州生态环境监测机构的经费保障水平得到提升，有利于日后业务工作的开展。,candidate_requires_manual_review
hunan_2022_crossprovince_payments,1.94 亿元,1.94,亿元,,,2019 年，省财政安排资金 1.94 亿元实施了长江经济带水质自动监测能力建设项目。,candidate_requires_manual_review
hunan_2022_crossprovince_payments,13.8 亿元,13.8,亿元,,湖南,目前，我们正在多方筹资实施 “ 湖南省生态环境监测能力提升建设项目（ 2020-2022 年） ” 投资额总计 13.8 亿元，其中水环境监管能力建设投资额达 4.72 亿元。,candidate_requires_manual_review
hunan_2022_crossprovince_payments,4.72 亿元,4.72,亿元,,湖南,目前，我们正在多方筹资实施 “ 湖南省生态环境监测能力提升建设项目（ 2020-2022 年） ” 投资额总计 13.8 亿元，其中水环境监管能力建设投资额达 4.72 亿元。,candidate_requires_manual_review
hunan_2022_crossprovince_payments,1.9 亿元,1.9,亿元,,,“ 十三五 ” 期间省本级财政总共安排近 1.9 亿元专项用于排污权指标收购回购及环境污染治理， 为排污权有偿使用和交易工作的顺利开展提供了坚实保障。,candidate_requires_manual_review
hunan_2022_crossprovince_payments,10 亿元,10,亿元,,,省财政出资 10 亿元认缴国家绿色基金，成为基金的发起人和股东，正在积极争取基金支持我省污染治理、节能减排等绿色发展项目。,candidate_requires_manual_review
hunan_2022_crossprovince_payments,12 亿元,12,亿元,,,基金总 规模 12 亿元，其中首期规模为 3 亿元。,candidate_requires_manual_review
hunan_2022_crossprovince_payments,3 亿元,3,亿元,,,基金总 规模 12 亿元，其中首期规模为 3 亿元。,candidate_requires_manual_review
chongqing_youshui_2022_payment,480 万元,480,万元,,湖南,鉴于我市 2022 年酉水河环境保护成效显著，确保了交界断面水质优良，根据协议补偿条款，湖南省财政厅已向我局拨付 2022 年度补偿资金 480 万元。,candidate_requires_manual_review
chongqing_youshui_2022_payment,240 万元,240,万元,,,经研究，现决定将该资金拨付你们（其中：酉阳县 240 万元、秀山县 240 万元），请专项用于水污染综合治理、生态环境保护、产业结构调整等与酉水河水环境提升密切相关的项目。,candidate_requires_manual_review
chongqing_youshui_2022_payment,240 万元,240,万元,,,经研究，现决定将该资金拨付你们（其中：酉阳县 240 万元、秀山县 240 万元），请专项用于水污染综合治理、生态环境保护、产业结构调整等与酉水河水环境提升密切相关的项目。,candidate_requires_manual_review
ndrc_chishui_2020_progress,2亿元,2,亿元,2018,,从2018年2月开始，云、贵、川三省按照“保护者受益、利用者补偿”的生态补偿原则，签订补偿协议，按 1：5：4 比例共同出资2亿元 ， 设立赤水河流域水环境横向补偿资金，建立了长江经济带生态保护修复工作启动以来的第一个跨省横向生态补偿机制。,candidate_requires_manual_review
ndrc_chishui_2020_progress,4.3亿元,4.3,亿元,,,茅台集团投资4.3亿元进行冷却水循环利用改造，每年减少用水315万吨。,candidate_requires_manual_review
